CDK_donovani	ZINC02159369	-10.6	Cc1ccc(-c2cc(-c3ccccc3)c3c(n2)-c2ccccc2CCC3)cc1
CDK_donovani	ZINC02160895	-10.5	O=C(Nc1cc(C(F)(F)F)ccc1N1CCc2ccccc2C1)c1sc2ccccc2c1Cl
CDK_donovani	ZINC03120327	-10.6	c1ccc(CSc2nnc3nc4c5ccccc5c5ccccc5c4nn23)cc1
CDK_donovani	ZINC03126348	-11.3	N#Cc1cc(Cc2ccc3c(ccc4ccccc43)c2C#N)cc2c1ccc1ccccc12
CDK_donovani	ZINC03128927	-10.6	CC1(C)C[C@](C)(c2cccc3ccccc23)c2cccc3cccc1c23
CDK_donovani	ZINC04334814	-10.8	FC(F)(F)c1cc(Cl)c2c(c1)N=C(c1ccccc1)CC(c1ccccc1)=N2
CDK_donovani	ZINC08626626	-10.5	N#C/C(=C\c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1)c1nc2ccccc2[nH]1
CDK_donovani	ZINC08628179	-10.8	c1ccc(-c2c3c(nc4c2sc2sc5c(-c6ccccc6)c6c(nc5c24)CCC6)CCC3)cc1
CDK_donovani	ZINC12340379	-10.6	O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC(O)(c2ccc(Cl)cc2)CC1
CDK_donovani	ZINC12367578	-11.1	O=C1c2ccccc2C(=O)c2c(Sc3cccc4c3C(=O)c3ccccc3C4=O)cccc21
CDK_donovani	ZINC12369545	-10.5	O=C1OC(c2ccccc2)=N/C1=C/c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1
CDK_donovani	ZINC12369546	-10.5	O=C1OC(c2ccccc2)=N/C1=C\c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1
CDK_donovani	ZINC12379469	-11.2	CC(=O)N1C(=O)C2(OCC3(CO2)COC2(OC3)C(=O)N(C(C)=O)c3ccccc32)c2ccccc21
CDK_donovani	ZINC19835177	-10.5	O=C(c1ccc2nsnc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1
CDK_donovani	ZINC33295156	-10.8	CN1C/C(=C/c2cccc3ccccc23)C(=O)/C(=C\c2cccc3ccccc23)C1
CDK_donovani	ZINC33381523	-10.6	O=C1Nc2ccccc2/C1=C/c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1
CDK_donovani	ZINC59593469	-10.7	C(=C1\c2ccccc2-c2c1ccc1ccccc21)\c1cc2c3c(cccc3c1)-c1ccccc1-2
CDK_infantum	ZINC01035502	-10.5	O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2)CCc2ccccc21
CDK_infantum	ZINC01037109	-10.8	CC1=C(C#N)[C@H](c2ccc(-c3ccccc3C(F)(F)F)o2)C2=C(CC(C)(C)CC2=O)N1
CDK_infantum	ZINC01042016	-10.6	Cn1c(=O)c2c3nc4ccc(F)cc4cc3c(=O)n(-c3ccccc3)c2n(C)c1=O
CDK_infantum	ZINC02159369	-10.8	Cc1ccc(-c2cc(-c3ccccc3)c3c(n2)-c2ccccc2CCC3)cc1
CDK_infantum	ZINC02160895	-10.5	O=C(Nc1cc(C(F)(F)F)ccc1N1CCc2ccccc2C1)c1sc2ccccc2c1Cl
CDK_infantum	ZINC03120327	-10.6	c1ccc(CSc2nnc3nc4c5ccccc5c5ccccc5c4nn23)cc1
CDK_infantum	ZINC03126348	-11.2	N#Cc1cc(Cc2ccc3c(ccc4ccccc43)c2C#N)cc2c1ccc1ccccc12
CDK_infantum	ZINC03128927	-10.6	CC1(C)C[C@](C)(c2cccc3ccccc23)c2cccc3cccc1c23
CDK_infantum	ZINC04334814	-10.8	FC(F)(F)c1cc(Cl)c2c(c1)N=C(c1ccccc1)CC(c1ccccc1)=N2
CDK_infantum	ZINC08626626	-10.5	N#C/C(=C\c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1)c1nc2ccccc2[nH]1
CDK_infantum	ZINC08628179	-10.8	c1ccc(-c2c3c(nc4c2sc2sc5c(-c6ccccc6)c6c(nc5c24)CCC6)CCC3)cc1
CDK_infantum	ZINC12340379	-10.6	O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC(O)(c2ccc(Cl)cc2)CC1
CDK_infantum	ZINC12367578	-11.2	O=C1c2ccccc2C(=O)c2c(Sc3cccc4c3C(=O)c3ccccc3C4=O)cccc21
CDK_infantum	ZINC12369545	-10.6	O=C1OC(c2ccccc2)=N/C1=C/c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1
CDK_infantum	ZINC12369546	-10.5	O=C1OC(c2ccccc2)=N/C1=C\c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1
CDK_infantum	ZINC12379469	-11.2	CC(=O)N1C(=O)C2(OCC3(CO2)COC2(OC3)C(=O)N(C(C)=O)c3ccccc32)c2ccccc21
CDK_infantum	ZINC19835177	-10.5	O=C(c1ccc2nsnc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1
CDK_infantum	ZINC33295156	-10.8	CN1C/C(=C/c2cccc3ccccc23)C(=O)/C(=C\c2cccc3ccccc23)C1
CDK_infantum	ZINC33381523	-10.6	O=C1Nc2ccccc2/C1=C/c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1
CDK_infantum	ZINC59593469	-10.7	C(=C1\c2ccccc2-c2c1ccc1ccccc21)\c1cc2c3c(cccc3c1)-c1ccccc1-2
CDK_major	ZINC00036190	-9.0	N#CC(C#N)=Cc1c2ccccc2cc2ccccc12
CDK_major	ZINC00039381	-8.9	O=c1c2cccc3cccc(c32)c2nc3ccccc3n12
CDK_major	ZINC00126847	-9.4	Nc1nc(SC2c3ccccc3-c3ccccc32)n[nH]1
CDK_major	ZINC00134139	-9.8	c1ccc2c(c1)c1ccccc1c1nn3nnnc3nc21
CDK_major	ZINC00145406	-9.0	O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CC=CCC1
CDK_major	ZINC01042001	-9.1	O=C1c2cc3ccccc3nc2-c2cccc3cccc1c23
CDK_major	ZINC01044726	-9.4	NNC(=O)Cn1nnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1
CDK_major	ZINC01044726	-9.4	NNC(=O)Cn1nnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1
CDK_major	ZINC01044888	-8.9	C[C@@H](C(=O)NN)n1nnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1
CDK_major	ZINC01044889	-8.8	C[C@H](C(=O)NN)n1nnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1
CDK_major	ZINC02146433	-9.0	Cc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(C)cc3)n2)cc1
CDK_major	ZINC02146628	-9.2	CCc1cc2c3ccccc3ccc2c2ccccc12
CDK_major	ZINC02159369	-8.8	Cc1ccc(-c2cc(-c3ccccc3)c3c(n2)-c2ccccc2CCC3)cc1
CDK_major	ZINC04279194	-8.8	N=C1NC(=O)[C@H](CC(=O)Nc2cccc3ccccc23)S1
CDK_major	ZINC04289307	-8.8	c1ccc2c(c1)-c1ccccc1C2c1ccncc1
CDK_major	ZINC04325158	-9.0	Cc1ccc(C2=NN=C(c3ccc(C)cc3)CC(c3ccc(Cl)cc3)=C2)cc1
CDK_major	ZINC08585874	-9.0	c1ccc2c(c1)-c1cccc3cccc-2c13
CDK_major	ZINC17042868	-8.8	O=C1N=C(O)/C(=C/c2ccc(O)c(O)c2)C(=O)N1Cc1ccccc1
